hostname,state,software,user_count,note_count,peer_count,discovered_at
rollenspiel.social,up,mastodon,4508,209672,15698,1612578267
gensokyo.town,up,mastodon,4501,512231,15218,1612578266
mastodon.eus,up,mastodon,4428,258825,21383,1612578270
lor.sh,up,mastodon,4411,449901,30168,1612578267
witches.live,up,mastodon,4337,599988,128235,1612578266
muenster.im,up,mastodon,4299,151150,22146,1612578266
wien.rocks,up,mastodon,4265,182743,17088,1620986504
ichiji.social,up,mastodon,4233,1991339,13095,1612578267
linuxrocks.online,up,mastodon,4210,219217,35997,1612578265
todon.eu,up,mastodon,4209,466235,28528,1612578269
phpc.social,up,mastodon,4185,164390,29207,1612578266
1234.as,up,mastodon,4134,718218,17390,1612578266
sociale.network,up,mastodon,4120,283890,27536,1612578266
mastodon.com.py,up,mastodon,4093,25145,131716,1668961593
ai.wiki,up,mastodon,4034,32508,12590,1678329717
sciences.social,up,mastodon,3973,100860,24411,1667197941
artsio.com,up,mastodon,3973,17722,14524,1651010199
mastodonbooks.net,up,mastodon,3950,57147,16426,1668780698
pouet.chapril.org,up,mastodon,3949,336225,26980,1612578268
bear.community,up,mastodon,3908,62090,18596,1612578270
mastodon.zaclys.com,up,mastodon,3907,215469,30911,1612578266
social.targaryen.house,up,mastodon,3783,107095,27635,1612578269
freeatlantis.com,up,mastodon,3717,1799479,17671,1628611184
wandering.shop,up,mastodon,3694,1556088,36655,1612578269
rubber.social,up,mastodon,3667,126921,21439,1612578269
dresden.network,up,mastodon,3665,211898,26516,1612578267
yiff.life,up,mastodon,3661,981276,31160,1612578267
gensokyo.social,up,mastodon,3645,100542,26484,1612578268
genomic.social,up,mastodon,3628,102009,23079,1667385374
writing.exchange,up,mastodon,3593,424589,35810,1612578267
bgme.me,up,mastodon,3520,4226551,24393,1612578270
mastodon-belgium.be,up,mastodon,3517,149023,19213,1667430788
qdon.space,up,mastodon,3501,502235,13966,1612578270
beta.qdon.space,up,mastodon,3501,502235,13966,1623851869
mastodon.elte.hu,up,mastodon,3489,9804,11943,1612578266
cr8r.gg,up,mastodon,3449,36977,25293,1667660092
masto.nobigtech.es,up,mastodon,3411,97441,20653,1635871966
mathtod.online,up,mastodon,3368,72680,13155,1612578271
opalstack.social,up,mastodon,3365,36312,8766,1668064184
todon.nl,up,mastodon,3349,1353792,32863,1612578267
tooot.im,up,mastodon,3342,512506,30345,1612578266
donphan.social,up,mastodon,3333,120192,25342,1612578271
kind.social,up,mastodon,3320,208321,27286,1612578267
openpossibilities.org,up,mastodon,3310,1191,498,1671432857
liker.social,up,mastodon,3296,433677,19306,1612578267
rheinneckar.social,up,mastodon,3295,64295,21617,1650131184
mastoturk.org,up,mastodon,3273,118735,1085,1674611164
photog.social,up,mastodon,3265,381936,34300,1612578268
fulda.social,up,mastodon,3202,56473,21065,1612578270
climatejustice.rocks,up,mastodon,3162,80224,20408,1650998319
tabletop.social,up,mastodon,3158,142684,28766,1612578269
ffxiv-mastodon.com,up,mastodon,3150,593106,6250,1612578267
best-friends.chat,up,mastodon,3082,12105138,21415,1612578266
lile.cl,up,mastodon,3082,490593,23082,1651004483
ika.queloud.net,up,mastodon,3025,1627813,10091,1612578268
toad.social,up,mastodon,3010,397922,22664,1667903460
journa.host,up,mastodon,3009,238329,26584,1667650887
expressional.social,up,mastodon,3003,258687,14988,1668278006
discuss.systems,up,mastodon,2950,91071,18989,1667878005
cryptodon.lol,up,mastodon,2949,70860,19544,1667783067
